location_name,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,quantile
Oregon,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,41,quantile,0.8,1011.8,0.8
Oregon,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,41,quantile,0.85,1158.4000000000005,0.85
Oregon,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,41,quantile,0.9,1309.8000000000002,0.9
Oregon,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,41,quantile,0.95,1499.0500000000002,0.95
Oregon,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,41,quantile,0.975,1599,0.975
Oregon,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,41,quantile,0.99,1642.0500000000006,0.99
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.01,14,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.025,19,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.05,26,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.1,33,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.15,42,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.2,50,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.25,58,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.3,69,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.35,74,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.4,81,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.45,91,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.5,100,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.55,110,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.6,118,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.65,125,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.7,135,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.75,147,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.8,158,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.85,179,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.9,205,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.95,244,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.975,270,NA
Pennsylvania,2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.99,305,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.01,12,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.025,15,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.05,23,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.1,31,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.15,40,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.2,48,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.25,55,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.3,62,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.35,70,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.4,76,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.45,83,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.5,91,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.55,99,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.6,110,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.65,121,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.7,139,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.75,161,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.8,171,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.85,195,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.9,219,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.95,245,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.975,286,NA
Pennsylvania,2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.99,347,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.01,8,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.025,14,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.05,24,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.1,36,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.15,47,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.2,55,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.25,61,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.3,67,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.35,76,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.4,82,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.45,89,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.5,97,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.55,105,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.6,113,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.65,124,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.7,134,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.75,148,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.8,164,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.85,183,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.9,213,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.95,250,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.975,288,NA
Pennsylvania,2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.99,346,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.01,13,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.025,19,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.05,24,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.1,34,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.15,44,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.2,54,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.25,63,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.3,72,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.35,79,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.4,89,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.45,97,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.5,105,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.55,117,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.6,127,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.65,138,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.7,153,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.75,170,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.8,184,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.85,210,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.9,241,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.95,290,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.975,370,NA
Pennsylvania,2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.99,427,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.01,10,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.025,21,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.05,31,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.1,44,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.15,55,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.2,66,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.25,76,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.3,86,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.35,98,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.4,110,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.45,118,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.5,127,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.55,139,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.6,152,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.65,171,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.7,184,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.75,208,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.8,230,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.85,260,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.9,311,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.95,395,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.975,488,NA
Pennsylvania,2025-11-15,wk inc flu hosp,4,2025-12-13,42,quantile,0.99,648,NA
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.01,14,0.01
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.025,14,0.025
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.05,15,0.05
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.1,16,0.1
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.15,16,0.15
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.2,17,0.2
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.25,17,0.25
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.3,18,0.3
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.35,18,0.35
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.4,19,0.4
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.45,19,0.45
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.5,20,0.5
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.55,20,0.55
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.6,21,0.6
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.65,21,0.65
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.7,22,0.7
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.75,23,0.75
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.8,24,0.8
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.85,25,0.85
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.9,25,0.9
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.95,26,0.95
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.975,26,0.975
Pennsylvania,2025-11-15,seasonal_peak_week,NA,NA,42,quantile,0.99,26,0.99
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.01,674.6,0.01
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.025,812.8,0.025
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.05,963.4000000000001,0.05
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.1,1325.1999999999998,0.1
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.15,1521.8000000000002,0.15
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.2,1761,0.2
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.25,2094,0.25
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.3,2345.1999999999994,0.3
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.35,2618.8,0.35
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.4,2884.4,0.4
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.45,3208.3999999999996,0.45
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.5,3484,0.5
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.55,3783.8,0.55
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.6,4300.4,0.6
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.65,4866.200000000001,0.65
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.7,5637.800000000001,0.7
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.75,6562,0.75
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.8,7537.6,0.8
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.85,8589.800000000001,0.85
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.9,9982,0.9
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.95,11471.599999999999,0.95
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.975,12720.2,0.975
Pennsylvania,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,42,quantile,0.99,13172.92,0.99
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.01,0,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.025,0,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.05,0,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.1,0,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.15,1,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.2,2,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.25,2,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.3,3,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.35,4,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.4,4,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.45,5,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.5,5,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.55,6,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.6,7,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.65,7,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.7,8,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.75,10,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.8,11,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.85,12,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.9,14,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.95,18,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.975,22,NA
Rhode Island,2025-11-15,wk inc flu hosp,0,2025-11-15,44,quantile,0.99,26,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.01,0,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.025,0,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.05,1,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.1,2,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.15,3,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.2,4,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.25,5,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.3,6,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.35,6,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.4,7,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.45,8,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.5,9,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.55,10,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.6,11,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.65,13,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.7,15,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.75,16,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.8,18,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.85,21,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.9,24,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.95,31,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.975,35,NA
Rhode Island,2025-11-15,wk inc flu hosp,1,2025-11-22,44,quantile,0.99,39,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.01,0,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.025,0,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.05,1,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.1,3,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.15,4,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.2,5,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.25,6,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.3,7,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.35,8,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.4,9,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.45,11,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.5,12,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.55,13,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.6,15,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.65,16,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.7,18,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.75,20,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.8,23,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.85,26,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.9,33,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.95,45,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.975,66,NA
Rhode Island,2025-11-15,wk inc flu hosp,2,2025-11-29,44,quantile,0.99,102,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.01,0,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.025,1,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.05,2,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.1,5,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.15,7,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.2,9,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.25,11,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.3,12,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.35,14,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.4,15,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.45,17,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.5,19,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.55,21,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.6,24,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.65,26,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.7,31,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.75,34,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.8,38,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.85,44,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.9,56,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.95,72,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.975,97,NA
Rhode Island,2025-11-15,wk inc flu hosp,3,2025-12-06,44,quantile,0.99,138,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.01,1,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.025,3,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.05,6,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.1,8,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.15,10,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.2,13,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.25,16,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.3,18,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.35,21,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.4,23,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.45,26,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.5,28,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.55,32,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.6,36,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.65,39,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.7,45,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.75,54,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.8,62,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.85,74,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.9,88,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.95,118,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.975,198,NA
Rhode Island,2025-11-15,wk inc flu hosp,4,2025-12-13,44,quantile,0.99,274,NA
Rhode Island,2025-11-15,seasonal_peak_week,NA,NA,44,quantile,0.01,11,0.01
